"ID","TOKEN","IS_PUNCT"
"113","ταῖς","FALSE"
"114","ἡμέραις","FALSE"
"115","αὐτῶν","FALSE"
"116","ἦσαν","FALSE"
"117",".","TRUE"
"118","Ἐγένετο","FALSE"
"119","δὲ","FALSE"
"120","ἐν","FALSE"
"121","τῷ","FALSE"
"122","ἱερατεύειν","FALSE"
"123","αὐτὸν","FALSE"
"124","ἐν","FALSE"
"125","τῇ","FALSE"
"126","τάξει","FALSE"
"127","τῆς","FALSE"
"128","ἐφημερίας","FALSE"
"129","αὐτοῦ","FALSE"
"130","ἔναντι","FALSE"
"131","τοῦ","FALSE"
"132","θεοῦ","FALSE"
"133","κατὰ","FALSE"
"134","τὸ","FALSE"
"135","ἔθος","FALSE"
"136","τῆς","FALSE"
"137","ἱερατείας","FALSE"
"138","ἔλαχε","FALSE"
"139","τοῦ","FALSE"
"140","θυμιᾶσαι","FALSE"
"141","εἰσελθὼν","FALSE"
"142","εἰς","FALSE"
"143","τὸν","FALSE"
"144","ναὸν","FALSE"
"145","τοῦ","FALSE"
"146","κυρίου","FALSE"
"147",",","TRUE"
"148","καὶ","FALSE"
"149","πᾶν","FALSE"
"150","τὸ","FALSE"
"151","πλῆθος","FALSE"
"152","ἦν","FALSE"
"153","τοῦ","FALSE"
"154","λαοῦ","FALSE"
"155","προσευχόμενον","FALSE"
"156","ἔξω","FALSE"
"157","τῇ","FALSE"
"158","ὥρᾳ","FALSE"
"159","τοῦ","FALSE"
"160","θυμιάματος","FALSE"
"161","·","TRUE"
"162","ὤφθη","FALSE"
"163","δὲ","FALSE"
"164","αὐτῷ","FALSE"
"165","ἄγγελος","FALSE"
"166","κυρίου","FALSE"
"167","ἑστὼς","FALSE"
"168","ἐκ","FALSE"
"169","δεξιῶν","FALSE"
"170","τοῦ","FALSE"
"171","θυσιαστηρίου","FALSE"
"172","τοῦ","FALSE"
"173","θυμιάματος","FALSE"
"174",".","TRUE"
"175","καὶ","FALSE"
"176","ἐταράχθη","FALSE"
"177","Ζαχαρίας","FALSE"
"178","ἰδών","FALSE"
"179",",","TRUE"
"180","καὶ","FALSE"
"181","φόβος","FALSE"
"182","ἐπέπεσεν","FALSE"
"183","ἐπʼ","FALSE"
"184","αὐτόν","FALSE"
"185",".","TRUE"
"186","εἶπεν","FALSE"
"187","δὲ","FALSE"
"188","πρὸς","FALSE"
"189","αὐτὸν","FALSE"
"190","ὁ","FALSE"
"191","ἄγγελος","FALSE"
"192","·","TRUE"
"193","Μὴ","FALSE"
"194","φοβοῦ","FALSE"
"195",",","TRUE"
"196","Ζαχαρία","FALSE"
"197",",","TRUE"
"198","διότι","FALSE"
"199","εἰσηκούσθη","FALSE"
"200","ἡ","FALSE"
"201","δέησίς","FALSE"
"202","σου","FALSE"
"203",",","TRUE"
"204","καὶ","FALSE"
"205","ἡ","FALSE"
"206","γυνή","FALSE"
"207","σου","FALSE"
"208","Ἐλισάβετ","FALSE"
"209","γεννήσει","FALSE"
"210","υἱόν","FALSE"
"211","σοι","FALSE"
"212",",","TRUE"
"213","καὶ","FALSE"
"214","καλέσεις","FALSE"
"215","τὸ","FALSE"
"216","ὄνομα","FALSE"
"217","αὐτοῦ","FALSE"
"218","Ἰωάννην","FALSE"
"219","·","TRUE"
"220","καὶ","FALSE"
"221","ἔσται","FALSE"
"222","χαρά","FALSE"
"223","σοι","FALSE"
"224","καὶ","FALSE"
"225","ἀγαλλίασις","FALSE"
"226",",","TRUE"
"227","καὶ","FALSE"
"228","πολλοὶ","FALSE"
"229","ἐπὶ","FALSE"
"230","τῇ","FALSE"
"231","γενέσει","FALSE"
"232","αὐτοῦ","FALSE"
"233","χαρήσονται","FALSE"
"234","·","TRUE"
"235","ἔσται","FALSE"
"236","γὰρ","FALSE"
"237","μέγας","FALSE"
"238","ἐνώπιον","FALSE"
"239","τοῦ","FALSE"
"240","κυρίου","FALSE"
"241",",","TRUE"
"242","καὶ","FALSE"
"243","οἶνον","FALSE"
"244","καὶ","FALSE"
"245","σίκερα","FALSE"
"246","οὐ","FALSE"
"247","μὴ","FALSE"
"248","πίῃ","FALSE"
"249",",","TRUE"
"250","καὶ","FALSE"
"251","πνεύματος","FALSE"
"252","ἁγίου","FALSE"
"253","πλησθήσεται","FALSE"
"254","ἔτι","FALSE"
"255","ἐκ","FALSE"
"256","κοιλίας","FALSE"
"257","μητρὸς","FALSE"
"258","αὐτοῦ","FALSE"
"259",",","TRUE"
"260","καὶ","FALSE"
"261","πολλοὺς","FALSE"
"262","τῶν","FALSE"
"263","υἱῶν","FALSE"
"264","Ἰσραὴλ","FALSE"
"265","ἐπιστρέψει","FALSE"
"266","ἐπὶ","FALSE"
"267","κύριον","FALSE"
"268","τὸν","FALSE"
"269","θεὸν","FALSE"
"270","αὐτῶν","FALSE"
"271","·","TRUE"
"272","καὶ","FALSE"
"273","αὐτὸς","FALSE"
"274","προελεύσεται","FALSE"
"275","ἐνώπιον","FALSE"
"276","αὐτοῦ","FALSE"
"277","ἐν","FALSE"
"278","πνεύματι","FALSE"
"279","καὶ","FALSE"
"280","δυνάμει","FALSE"
"281","Ἠλίου","FALSE"
"282",",","TRUE"
"283","ἐπιστρέψαι","FALSE"
"284","καρδίας","FALSE"
"285","πατέρων","FALSE"
"286","ἐπὶ","FALSE"
"287","τέκνα","FALSE"
"288","καὶ","FALSE"
"289","ἀπειθεῖς","FALSE"
"290","ἐν","FALSE"
"291","φρονήσει","FALSE"
"292","δικαίων","FALSE"
"293",",","TRUE"
"294","ἑτοιμάσαι","FALSE"
"295","κυρίῳ","FALSE"
"296","λαὸν","FALSE"
"297","κατεσκευασμένον","FALSE"
"298",".","TRUE"
"299","καὶ","FALSE"
"300","εἶπεν","FALSE"
"301","Ζαχαρίας","FALSE"
"302","πρὸς","FALSE"
"303","τὸν","FALSE"
"304","ἄγγελον","FALSE"
"305","·","TRUE"
"306","Κατὰ","FALSE"
"307","τί","FALSE"
"308","γνώσομαι","FALSE"
"309","τοῦτο","FALSE"
"310",";","TRUE"
"311","ἐγὼ","FALSE"
"312","γάρ","FALSE"
"313","εἰμι","FALSE"
"314","πρεσβύτης","FALSE"
"315","καὶ","FALSE"
"316","ἡ","FALSE"
"317","γυνή","FALSE"
"318","μου","FALSE"
"319","προβεβηκυῖα","FALSE"
"320","ἐν","FALSE"
"321","ταῖς","FALSE"
"322","ἡμέραις","FALSE"
"323","αὐτῆς","FALSE"
"324",".","TRUE"
"325","καὶ","FALSE"
"326","ἀποκριθεὶς","FALSE"
"327","ὁ","FALSE"
"328","ἄγγελος","FALSE"
"329","εἶπεν","FALSE"
"330","αὐτῷ","FALSE"
"331","·","TRUE"
"332","Ἐγώ","FALSE"
"333","εἰμι","FALSE"
"334","Γαβριὴλ","FALSE"
"335","ὁ","FALSE"
"336","παρεστηκὼς","FALSE"
"337","ἐνώπιον","FALSE"
"338","τοῦ","FALSE"
"339","θεοῦ","FALSE"
"340",",","TRUE"
"341","καὶ","FALSE"
"342","ἀπεστάλην","FALSE"
"343","λαλῆσαι","FALSE"
"344","πρὸς","FALSE"
"345","σὲ","FALSE"
"346","καὶ","FALSE"
"347","εὐαγγελίσασθαί","FALSE"
"348","σοι","FALSE"
"349","ταῦτα","FALSE"
"350","·","TRUE"
"351","καὶ","FALSE"
"352","ἰδοὺ","FALSE"
"353","ἔσῃ","FALSE"
"354","σιωπῶν","FALSE"
"355","καὶ","FALSE"
"356","μὴ","FALSE"
"357","δυνάμενος","FALSE"
"358","λαλῆσαι","FALSE"
"359","ἄχρι","FALSE"
"360","ἧς","FALSE"
"361","ἡμέρας","FALSE"
"362","γένηται","FALSE"
"363","ταῦτα","FALSE"
"364",",","TRUE"
"365","ἀνθʼ","FALSE"
"366","ὧν","FALSE"
"367","οὐκ","FALSE"
"368","ἐπίστευσας","FALSE"
"369","τοῖς","FALSE"
"370","λόγοις","FALSE"
"371","μου","FALSE"
"372",",","TRUE"
"373","οἵτινες","FALSE"
"374","πληρωθήσονται","FALSE"
"375","εἰς","FALSE"
"376","τὸν","FALSE"
"377","καιρὸν","FALSE"
"378","αὐτῶν","FALSE"
"379",".","TRUE"
"380","Καὶ","FALSE"
"381","ἦν","FALSE"
"382","ὁ","FALSE"
"383","λαὸς","FALSE"
"384","προσδοκῶν","FALSE"
"385","τὸν","FALSE"
"386","Ζαχαρίαν","FALSE"
"387",",","TRUE"
"388","καὶ","FALSE"
"389","ἐθαύμαζον","FALSE"
"390","ἐν","FALSE"
"391","τῷ","FALSE"
"392","χρονίζειν","FALSE"
"393","ἐν","FALSE"
"394","τῷ","FALSE"
"395","ναῷ","FALSE"
"396","αὐτόν","FALSE"
"397",".","TRUE"
"398","ἐξελθὼν","FALSE"
"399","δὲ","FALSE"
"400","οὐκ","FALSE"
"401","ἐδύνατο","FALSE"
"402","λαλῆσαι","FALSE"
"403","αὐτοῖς","FALSE"
"404",",","TRUE"
"405","καὶ","FALSE"
"406","ἐπέγνωσαν","FALSE"
"407","ὅτι","FALSE"
"408","ὀπτασίαν","FALSE"
"409","ἑώρακεν","FALSE"
"410","ἐν","FALSE"
"411","τῷ","FALSE"
"412","ναῷ","FALSE"
"413","·","TRUE"
"414","καὶ","FALSE"
"415","αὐτὸς","FALSE"
"416","ἦν","FALSE"
"417","διανεύων","FALSE"
"418","αὐτοῖς","FALSE"
"419",",","TRUE"
"420","καὶ","FALSE"
"421","διέμενεν","FALSE"
"422","κωφός","FALSE"
"423",".","TRUE"
"424","καὶ","FALSE"
"425","ἐγένετο","FALSE"
"426","ὡς","FALSE"
"427","ἐπλήσθησαν","FALSE"
"428","αἱ","FALSE"
"429","ἡμέραι","FALSE"
"430","τῆς","FALSE"
"431","λειτουργίας","FALSE"
"432","αὐτοῦ","FALSE"
"433",",","TRUE"
"434","ἀπῆλθεν","FALSE"
"435","εἰς","FALSE"
"436","τὸν","FALSE"
"437","οἶκον","FALSE"
"438","αὐτοῦ","FALSE"
"439",".","TRUE"
"440","Μετὰ","FALSE"
"441","δὲ","FALSE"
"442","ταύτας","FALSE"
"443","τὰς","FALSE"
"444","ἡμέρας","FALSE"
"445","συνέλαβεν","FALSE"
"446","Ἐλισάβετ","FALSE"
"447","ἡ","FALSE"
"448","γυνὴ","FALSE"
"449","αὐτοῦ","FALSE"
"450","·","TRUE"
"451","καὶ","FALSE"
"452","περιέκρυβεν","FALSE"
"453","ἑαυτὴν","FALSE"
"454","μῆνας","FALSE"
"455","πέντε","FALSE"
"456",",","TRUE"
"457","λέγουσα","FALSE"
"458","ὅτι","FALSE"
"459","Οὕτως","FALSE"
"460","μοι","FALSE"
"461","πεποίηκεν","FALSE"
"462","κύριος","FALSE"
"463","ἐν","FALSE"
"464","ἡμέραις","FALSE"
"465","αἷς","FALSE"
"466","ἐπεῖδεν","FALSE"
"467","ἀφελεῖν","FALSE"
"468","ὄνειδός","FALSE"
"469","μου","FALSE"
"470","ἐν","FALSE"
"471","ἀνθρώποις","FALSE"
"472",".","TRUE"
"473","Ἐν","FALSE"
"474","δὲ","FALSE"
"475","τῷ","FALSE"
"476","μηνὶ","FALSE"
"477","τῷ","FALSE"
"478","ἕκτῳ","FALSE"
"479","ἀπεστάλη","FALSE"
"480","ὁ","FALSE"
"481","ἄγγελος","FALSE"
"482","Γαβριὴλ","FALSE"
"483","ἀπὸ","FALSE"
"484","τοῦ","FALSE"
"485","θεοῦ","FALSE"
"486","εἰς","FALSE"
"487","πόλιν","FALSE"
"488","τῆς","FALSE"
"489","Γαλιλαίας","FALSE"
"490","ᾗ","FALSE"
"491","ὄνομα","FALSE"
"492","Ναζαρὲθ","FALSE"
"493","πρὸς","FALSE"
"494","παρθένον","FALSE"
"495","ἐμνηστευμένην","FALSE"
"496","ἀνδρὶ","FALSE"
"497","ᾧ","FALSE"
"498","ὄνομα","FALSE"
"499","Ἰωσὴφ","FALSE"
"500","ἐξ","FALSE"
"501","οἴκου","FALSE"
"502","Δαυίδ","FALSE"
"503",",","TRUE"
"504","καὶ","FALSE"
"505","τὸ","FALSE"
"506","ὄνομα","FALSE"
"507","τῆς","FALSE"
"508","παρθένου","FALSE"
"509","Μαριάμ","FALSE"
"510",".","TRUE"
"511","καὶ","FALSE"
"512","εἰσελθὼν","FALSE"
"513","πρὸς","FALSE"
"514","αὐτὴν","FALSE"
"515","εἶπεν","FALSE"
"516","·","TRUE"
"517","Χαῖρε","FALSE"
"518",",","TRUE"
"519","κεχαριτωμένη","FALSE"
"520",",","TRUE"
"521","ὁ","FALSE"
"522","κύριος","FALSE"
"523","μετὰ","FALSE"
"524","σοῦ","FALSE"
"525",".","TRUE"
"526","ἡ","FALSE"
"527","δὲ","FALSE"
"528","ἐπὶ","FALSE"
"529","τῷ","FALSE"
"530","λόγῳ","FALSE"
"531","διεταράχθη","FALSE"
"532","καὶ","FALSE"
"533","διελογίζετο","FALSE"
"534","ποταπὸς","FALSE"
"535","εἴη","FALSE"
"536","ὁ","FALSE"
"537","ἀσπασμὸς","FALSE"
"538","οὗτος","FALSE"
"539",".","TRUE"
"540","καὶ","FALSE"
"541","εἶπεν","FALSE"
"542","ὁ","FALSE"
"543","ἄγγελος","FALSE"
"544","αὐτῇ","FALSE"
"545","·","TRUE"
"546","Μὴ","FALSE"
"547","φοβοῦ","FALSE"
"548",",","TRUE"
"549","Μαριάμ","FALSE"
"550",",","TRUE"
"551","εὗρες","FALSE"
"552","γὰρ","FALSE"
"553","χάριν","FALSE"
"554","παρὰ","FALSE"
"555","τῷ","FALSE"
"556","θεῷ","FALSE"
"557","·","TRUE"
"558","καὶ","FALSE"
"559","ἰδοὺ","FALSE"
"560","συλλήμψῃ","FALSE"
"561","ἐν","FALSE"
"562","γαστρὶ","FALSE"
"563","καὶ","FALSE"
"564","τέξῃ","FALSE"
"565","υἱόν","FALSE"
"566",",","TRUE"
"567","καὶ","FALSE"
"568","καλέσεις","FALSE"
"569","τὸ","FALSE"
"570","ὄνομα","FALSE"
"571","αὐτοῦ","FALSE"
"572","Ἰησοῦν","FALSE"
"573",".","TRUE"
"574","οὗτος","FALSE"
"575","ἔσται","FALSE"
"576","μέγας","FALSE"
"577","καὶ","FALSE"
"578","υἱὸς","FALSE"
"579","Ὑψίστου","FALSE"
"580","κληθήσεται","FALSE"
"581",",","TRUE"
"582","καὶ","FALSE"
"583","δώσει","FALSE"
"584","αὐτῷ","FALSE"
"585","κύριος","FALSE"
"586","ὁ","FALSE"
"587","θεὸς","FALSE"
"588","τὸν","FALSE"
"589","θρόνον","FALSE"
"590","Δαυὶδ","FALSE"
"591","τοῦ","FALSE"
"592","πατρὸς","FALSE"
"593","αὐτοῦ","FALSE"
"594",",","TRUE"
"595","καὶ","FALSE"
"596","βασιλεύσει","FALSE"
"597","ἐπὶ","FALSE"
"598","τὸν","FALSE"
"599","οἶκον","FALSE"
"600","Ἰακὼβ","FALSE"
"601","εἰς","FALSE"
"602","τοὺς","FALSE"
"603","αἰῶνας","FALSE"
"604",",","TRUE"
"605","καὶ","FALSE"
"606","τῆς","FALSE"
"607","βασιλείας","FALSE"
"608","αὐτοῦ","FALSE"
"609","οὐκ","FALSE"
"610","ἔσται","FALSE"
"611","τέλος","FALSE"
"612",".","TRUE"
"613","εἶπεν","FALSE"
"614","δὲ","FALSE"
"615","Μαριὰμ","FALSE"
"616","πρὸς","FALSE"
"617","τὸν","FALSE"
"618","ἄγγελον","FALSE"
"619","·","TRUE"
"620","Πῶς","FALSE"
"621","ἔσται","FALSE"
"622","τοῦτο","FALSE"
"623",",","TRUE"
"624","ἐπεὶ","FALSE"
"625","ἄνδρα","FALSE"
"626","οὐ","FALSE"
"627","γινώσκω","FALSE"
"628",";","TRUE"
"629","καὶ","FALSE"
"630","ἀποκριθεὶς","FALSE"
"631","ὁ","FALSE"
"632","ἄγγελος","FALSE"
"633","εἶπεν","FALSE"
"634","αὐτῇ","FALSE"
"635","·","TRUE"
"636","Πνεῦμα","FALSE"
"637","ἅγιον","FALSE"
"638","ἐπελεύσεται","FALSE"
"639","ἐπὶ","FALSE"
"640","σέ","FALSE"
"641",",","TRUE"
"642","καὶ","FALSE"
"643","δύναμις","FALSE"
"644","Ὑψίστου","FALSE"
"645","ἐπισκιάσει","FALSE"
"646","σοι","FALSE"
"647","·","TRUE"
"648","διὸ","FALSE"
"649","καὶ","FALSE"
"650","τὸ","FALSE"
"651","γεννώμενον","FALSE"
"652","ἅγιον","FALSE"
"653","κληθήσεται","FALSE"
"654",",","TRUE"
"655","υἱὸς","FALSE"
"656","θεοῦ","FALSE"
"657","·","TRUE"
"658","καὶ","FALSE"
"659","ἰδοὺ","FALSE"
"660","Ἐλισάβετ","FALSE"
"661","ἡ","FALSE"
"662","συγγενίς","FALSE"
"663","σου","FALSE"
"664","καὶ","FALSE"
"665","αὐτὴ","FALSE"
"666","συνείληφεν","FALSE"
"667","υἱὸν","FALSE"
"668","ἐν","FALSE"
"669","γήρει","FALSE"
"670","αὐτῆς","FALSE"
"671",",","TRUE"
"672","καὶ","FALSE"
"673","οὗτος","FALSE"
"674","μὴν","FALSE"
"675","ἕκτος","FALSE"
"676","ἐστὶν","FALSE"
"677","αὐτῇ","FALSE"
"678","τῇ","FALSE"
"679","καλουμένῃ","FALSE"
"680","στείρᾳ","FALSE"
"681","·","TRUE"
"682","ὅτι","FALSE"
"683","οὐκ","FALSE"
"684","ἀδυνατήσει","FALSE"
"685","παρὰ","FALSE"
"686","τοῦ","FALSE"
"687","θεοῦ","FALSE"
"688","πᾶν","FALSE"
"689","ῥῆμα","FALSE"
"690",".","TRUE"
"691","εἶπεν","FALSE"
"692","δὲ","FALSE"
"693","Μαριάμ","FALSE"
"694","·","TRUE"
"695","Ἰδοὺ","FALSE"
"696","ἡ","FALSE"
"697","δούλη","FALSE"
"698","κυρίου","FALSE"
"699","·","TRUE"
"700","γένοιτό","FALSE"
"701","μοι","FALSE"
"702","κατὰ","FALSE"
"703","τὸ","FALSE"
"704","ῥῆμά","FALSE"
"705","σου","FALSE"
"706",".","TRUE"
"707","καὶ","FALSE"
"708","ἀπῆλθεν","FALSE"
"709","ἀπʼ","FALSE"
"710","αὐτῆς","FALSE"
"711","ὁ","FALSE"
"712","ἄγγελος","FALSE"
"713",".","TRUE"
"714","Ἀναστᾶσα","FALSE"
"715","δὲ","FALSE"
"716","Μαριὰμ","FALSE"
"717","ἐν","FALSE"
"718","ταῖς","FALSE"
"719","ἡμέραις","FALSE"
"720","ταύταις","FALSE"
"721","ἐπορεύθη","FALSE"
"722","εἰς","FALSE"
"723","τὴν","FALSE"
"724","ὀρεινὴν","FALSE"
"725","μετὰ","FALSE"
"726","σπουδῆς","FALSE"
"727","εἰς","FALSE"
"728","πόλιν","FALSE"
"729","Ἰούδα","FALSE"
"730",",","TRUE"
"731","καὶ","FALSE"
"732","εἰσῆλθεν","FALSE"
"733","εἰς","FALSE"
"734","τὸν","FALSE"
"735","οἶκον","FALSE"
"736","Ζαχαρίου","FALSE"
"737","καὶ","FALSE"
"738","ἠσπάσατο","FALSE"
"739","τὴν","FALSE"
"740","Ἐλισάβετ","FALSE"
"741",".","TRUE"
"742","καὶ","FALSE"
"743","ἐγένετο","FALSE"
"744","ὡς","FALSE"
"745","ἤκουσεν","FALSE"
"746","τὸν","FALSE"
"747","ἀσπασμὸν","FALSE"
"748","τῆς","FALSE"
"749","Μαρίας","FALSE"
"750","ἡ","FALSE"
"751","Ἐλισάβετ","FALSE"
"752",",","TRUE"
"753","ἐσκίρτησεν","FALSE"
"754","τὸ","FALSE"
"755","βρέφος","FALSE"
"756","ἐν","FALSE"
"757","τῇ","FALSE"
"758","κοιλίᾳ","FALSE"
"759","αὐτῆς","FALSE"
"760",",","TRUE"
"761","καὶ","FALSE"
"762","ἐπλήσθη","FALSE"
"763","πνεύματος","FALSE"
"764","ἁγίου","FALSE"
"765","ἡ","FALSE"
"766","Ἐλισάβετ","FALSE"
"767",",","TRUE"
"768","καὶ","FALSE"
"769","ἀνεφώνησεν","FALSE"
"770","κραυγῇ","FALSE"
"771","μεγάλῃ","FALSE"
"772","καὶ","FALSE"
"773","εἶπεν","FALSE"
"774","·","TRUE"
"775","Εὐλογημένη","FALSE"
"776","σὺ","FALSE"
"777","ἐν","FALSE"
"778","γυναιξίν","FALSE"
"779",",","TRUE"
"780","καὶ","FALSE"
"781","εὐλογημένος","FALSE"
"782","ὁ","FALSE"
"783","καρπὸς","FALSE"
"784","τῆς","FALSE"
"785","κοιλίας","FALSE"
"786","σου","FALSE"
"787",".","TRUE"
"788","καὶ","FALSE"
"789","πόθεν","FALSE"
"790","μοι","FALSE"
"791","τοῦτο","FALSE"
"792","ἵνα","FALSE"
"793","ἔλθῃ","FALSE"
"794","ἡ","FALSE"
"795","μήτηρ","FALSE"
"796","τοῦ","FALSE"
"797","κυρίου","FALSE"
"798","μου","FALSE"
"799","πρὸς","FALSE"
"800","ἐμέ","FALSE"
"801",";","TRUE"
"802","ἰδοὺ","FALSE"
"803","γὰρ","FALSE"
"804","ὡς","FALSE"
"805","ἐγένετο","FALSE"
"806","ἡ","FALSE"
"807","φωνὴ","FALSE"
"808","τοῦ","FALSE"
"809","ἀσπασμοῦ","FALSE"
"810","σου","FALSE"
"811","εἰς","FALSE"
"812","τὰ","FALSE"
"813","ὦτά","FALSE"
"814","μου","FALSE"
"815",",","TRUE"
"816","ἐσκίρτησεν","FALSE"
"817","ἐν","FALSE"
"818","ἀγαλλιάσει","FALSE"
"819","τὸ","FALSE"
"820","βρέφος","FALSE"
"821","ἐν","FALSE"
"822","τῇ","FALSE"
"823","κοιλίᾳ","FALSE"
"824","μου","FALSE"
"825",".","TRUE"
"826","καὶ","FALSE"
"827","μακαρία","FALSE"
"828","ἡ","FALSE"
"829","πιστεύσασα","FALSE"
"830","ὅτι","FALSE"
"831","ἔσται","FALSE"
"832","τελείωσις","FALSE"
"833","τοῖς","FALSE"
"834","λελαλημένοις","FALSE"
"835","αὐτῇ","FALSE"
"836","παρὰ","FALSE"
"837","κυρίου","FALSE"
"838",".","TRUE"
"839","Καὶ","FALSE"
"840","εἶπεν","FALSE"
"841","Μαριάμ","FALSE"
"842","·","TRUE"
"843","Μεγαλύνει","FALSE"
"844","ἡ","FALSE"
"845","ψυχή","FALSE"
"846","μου","FALSE"
"847","τὸν","FALSE"
"848","κύριον","FALSE"
"849",",","TRUE"
"850","καὶ","FALSE"
"851","ἠγαλλίασεν","FALSE"
"852","τὸ","FALSE"
"853","πνεῦμά","FALSE"
"854","μου","FALSE"
"855","ἐπὶ","FALSE"
"856","τῷ","FALSE"
"857","θεῷ","FALSE"
"858","τῷ","FALSE"
"859","σωτῆρί","FALSE"
"860","μου","FALSE"
"861","·","TRUE"
"862","ὅτι","FALSE"
"863","ἐπέβλεψεν","FALSE"
"864","ἐπὶ","FALSE"
"865","τὴν","FALSE"
"866","ταπείνωσιν","FALSE"
"867","τῆς","FALSE"
"868","δούλης","FALSE"
"869","αὐτοῦ","FALSE"
"870",",","TRUE"
"871","ἰδοὺ","FALSE"
"872","γὰρ","FALSE"
"873","ἀπὸ","FALSE"
"874","τοῦ","FALSE"
"875","νῦν","FALSE"
"876","μακαριοῦσίν","FALSE"
"877","με","FALSE"
"878","πᾶσαι","FALSE"
"879","αἱ","FALSE"
"880","γενεαί","FALSE"
"881","·","TRUE"
"882","ὅτι","FALSE"
"883","ἐποίησέν","FALSE"
"884","μοι","FALSE"
"885","μεγάλα","FALSE"
"886","ὁ","FALSE"
"887","δυνατός","FALSE"
"888",",","TRUE"
"889","καὶ","FALSE"
"890","ἅγιον","FALSE"
"891","τὸ","FALSE"
"892","ὄνομα","FALSE"
"893","αὐτοῦ","FALSE"
"894",",","TRUE"
"895","καὶ","FALSE"
"896","τὸ","FALSE"
"897","ἔλεος","FALSE"
"898","αὐτοῦ","FALSE"
"899","εἰς","FALSE"
"900","γενεὰς","FALSE"
"901","καὶ","FALSE"
"902","γενεὰς","FALSE"
"903","τοῖς","FALSE"
"904","φοβουμένοις","FALSE"
"905","αὐτόν","FALSE"
"906",".","TRUE"
"907","Ἐποίησεν","FALSE"
"908","κράτος","FALSE"
"909","ἐν","FALSE"
"910","βραχίονι","FALSE"
"911","αὐτοῦ","FALSE"
